run_id,rotor_id,fault_time,fault_severity
167,1,83297766,0.3394553863105705
167,2,84532538,0.531284555890847
167,3,82018616,0.2146520276511147
168,0,109593860,0.438983238442032
168,1,108435814,0.5433475908390288
168,2,111749784,0.22545828278839497
168,3,109774675,0.4588574095704394
169,0,20947455,0.3476333829449339
169,1,21389933,0.466835636942677
169,2,25575205,0.47355025108191207
169,3,23225421,0.36284551583374147
170,0,49172513,0.3302688555284188
170,1,51911684,0.5390961599543319
170,2,51973183,0.5861056581473638
170,3,48734342,0.43200612649333586
171,0,77985971,0.7993373090976086
171,1,80422760,0.533606555777409
171,2,76872300,0.37332482239975384
171,3,78699452,0.31215646557227306
172,0,109938344,0.5142774688434553
172,1,110547946,0.3444315078445057
172,2,111299207,0.3021348902383065
172,3,108577554,0.34991777912634103
173,0,135368249,0.3934247414357071
173,1,135902372,0.28788770976628386
173,2,137044259,0.4773265838839893
173,3,138721504,0.46056948695202315
174,0,171408699,0.289323784036954
174,1,171024963,0.3456390287614594
174,2,173761165,0.4920767322079221
174,3,169656852,0.4772333708243226
175,0,22306282,0.6320403360525704
175,1,25081831,0.4550215197601351
175,2,21662318,0.2749777092954943
175,3,25292048,0.5676936104441976
176,0,49385041,0.3989196787092808
176,1,53591176,0.4816052984665805
176,2,52060765,0.44170130293097937
176,3,52360355,0.4290494120424147
177,0,80906224,0.40647972575736635
177,1,80757246,0.3587279341050461
177,2,76636761,0.300166408093308
177,3,77353382,0.27592677799795406
178,0,107201145,0.46563225903555283
178,1,105959165,0.5108413441544675
178,2,105974980,0.38776747954536306
178,3,109432957,0.2614162414170502
179,0,136367772,0.31714341826666176
179,1,134595418,0.48518281975867406
179,2,132483421,0.49425905665133657
179,3,132776888,0.3563042519166719
180,0,168228185,0.33123028636104057
180,1,171790715,0.5309322486986098
180,2,172537982,0.6766773221746643
180,3,172430149,0.26937688437703716
181,0,200525828,0.3061213021552408
181,1,195980714,0.4556349954133065
181,2,196350617,0.2666624895715372
181,3,199379774,0.47155435499955667
182,0,226460162,0.4260691467841445
